id_tse;cargo;nome_completo;numero_candidato;nome_urna;situacao_candidatura;detalhe_situacao_candidatura;numero_partido;sigla_partido;nome_partido;municipio_nascimento;data_nascimento;genero;grau_instrucao;estado_civil;cor_raca;ocupacao;reeleicao;venceu;situacao_candidatura_urna;bens;receita;despesa_contratada;porcentagem;votos
160000623073;DEPUTADO FEDERAL;JOZELITO SERAFINI DA ROCHA;1322;PROFESSOR JOZELITO;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;MANGUEIRINHA;20/04/1966;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;PROFESSOR DE ENSINO MÉDIO;N;SUPLENTE;DEFERIDO;343000.0;18700.0;15000.0;0,02%;1235.0
160000625765;DEPUTADO FEDERAL;LUCILDO TEODORO;5060;LUCILDO LUA CHEIA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;TOLEDO;10/12/1976;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PRETA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;NÃO ELEITO;DEFERIDO;104000.0;2714.52;2714.52;0,00%;108.0
160000601671;DEPUTADO FEDERAL;TIAGO DE AQUINO MARTINES;3023;TIAGO MARTINES;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;REALEZA;04/08/1987;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;725125.69;147178.46;146059.26;0,33%;18688.0
160000626172;DEPUTADO FEDERAL;CASSIA FREIRE SÁ BARROSO ;5151;CASSIA FREIRE;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;RIO DE JANEIRO;05/02/1977;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PUBLICITÁRIO;N;SUPLENTE;DEFERIDO;460000.0;109100.0;99975.5;0,04%;2117.0
160000623072;DEPUTADO FEDERAL;JOSETE DUBIASKI DA SILVA;1363;PROFESSORA JOSETE;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;CURITIBA;18/01/1964;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PROFESSOR DE ENSINO MÉDIO;N;SUPLENTE;DEFERIDO;187441.27;467674.04000000004;455893.41;0,33%;19018.0
160000621801;DEPUTADO FEDERAL;MARIO HENRIQUE ALBERTON;6543;MARIO HENRIQUE ALBERTON;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;MARINGA;14/10/1974;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;5024.67;2720.0;2720.0;0,01%;506.0
160000621784;DEPUTADO FEDERAL;ASSIS MIGUEL DO COUTO;1215;ASSIS DO COUTO;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SANTO ANTONIO DO SUDOESTE;17/10/1961;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;AGRICULTOR;S;SUPLENTE;DEFERIDO;831656.1599999999;614133.2;582429.22;0,75%;42838.0
160000623140;DEPUTADO FEDERAL;JOSE CARLOS SCHIAVINATO;1122;SCHIAVINATO;APTO;DEFERIDO;11;PP;PROGRESSISTAS;IGUARAÇU;12/09/1954;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ENGENHEIRO;N;ELEITO POR MÉDIA;DEFERIDO;709891.2;1163979.51;1102463.75;1,32%;75540.0
160000619700;DEPUTADO FEDERAL;DIEGO ALEXSANDER GONÇALO PAULA GARCIA;1919;DIEGO GARCIA;APTO;DEFERIDO;19;PODE;PODEMOS;ANDIRÁ;10/10/1984;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;124822.2;508200.0;506549.68;1,80%;103154.0
160000621810;DEPUTADO FEDERAL;LAISA GABRIELLI DA SILVA;6500;LALIE SILVA;INAPTO;INDEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;SÃO JOSE DOS PINHAIS;17/12/1997;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;NÃO ELEITO;PENDENTE DE JULGAMENTO;;;;0,00%;0.0
160000621582;DEPUTADO FEDERAL;VANILDA FRANÇA MOREIRA;2811;VANILDA FRANÇA;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;FLORAI;27/04/1971;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;18000.0;1000.0;;0,00%;238.0
160000612883;DEPUTADO FEDERAL;LUCIA DO AMARAL;4394;LUCIA AMARAL;APTO;DEFERIDO;43;PV;PARTIDO VERDE;SÂO CAETANO;13/02/1957;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;SUPLENTE;DEFERIDO;140850.0;9000.0;3543.64;0,01%;521.0
160000623059;DEPUTADO FEDERAL;ANGELA MARIA DE FATIMA PADILHA;1339;ANGELA MARIA;INAPTO;INDEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;CURITIBA;21/09/1958;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;EMPRESÁRIO;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;;;0,00%;0.0
160000619728;DEPUTADO FEDERAL;CATHY MARY DO NASCIMENTO QUINTAS;2307;PROCURADORA CATHY;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;SÃO PAULO;09/10/1968;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO FEDERAL;N;SUPLENTE;DEFERIDO;1368000.0;180900.33;121920.37000000001;0,03%;1817.0
160000625804;DEPUTADO FEDERAL;GEORGE FRANCO DA SILVA;5070;GEORGE FRANCO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;JOÃO PESSOA;30/01/1989;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;N;NÃO ELEITO;DEFERIDO;;2714.52;2714.52;0,01%;297.0
160000619734;DEPUTADO FEDERAL;NELSI COGUETTO MARIA;5577;VERMELHO;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;FRANCISCO BELTRÃO;01/03/1959;MASCULINO;SUPERIOR COMPLETO;SEPARADO(A) JUDICIALMENTE;BRANCA;ADVOGADO;N;ELEITO POR MÉDIA;DEFERIDO;8682792.55;1773807.92;1734799.94;1,22%;70001.0
160000621593;DEPUTADO FEDERAL;LUIS EUGENIO MIRANDA;4410;DR. LUIS EUGENIO;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;RIO DO SUL;02/09/1968;MASCULINO;SUPERIOR COMPLETO;SEPARADO(A) JUDICIALMENTE;BRANCA;ADVOGADO;N;NÃO ELEITO;INDEFERIDO COM RECURSO;175000.0;15000.0;15000.0;0,02%;1387.0
160000625757;DEPUTADO FEDERAL;ANTONIO CAETANO;5020;CAETANO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;CÂNDIDO MOTA;22/09/1958;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;NÃO ELEITO;DEFERIDO;297324.82;6549.35;3549.35;0,02%;990.0
160000623078;DEPUTADO FEDERAL;GLEITON REIS DOS SANTOS;1317;GLEITON REIS;INAPTO;RENÚNCIA;13;PT;PARTIDO DOS TRABALHADORES;RONDONÓPOLIS;09/07/1978;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;;;;200.0;;;
160000621510;DEPUTADO FEDERAL;ANDREA RODRIGUES PIANARO;2801;PROF ANDREA PIANARO;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;CURITIBA;16/08/1974;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;PEDAGOGO;N;NÃO ELEITO;DEFERIDO;;1070.0;;0,01%;824.0
160000621526;DEPUTADO FEDERAL;MAURO SCHIFFL MATTIA;2899;MAURO MATTIA;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;MARMELEIRO;24/05/1963;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;MÉDICO;N;NÃO ELEITO;DEFERIDO;2859513.0;159015.21;159015.21;0,24%;13761.0
160000619725;DEPUTADO FEDERAL;PRISCILA REMAS CORDEIRO DE CARVALHO;2055;PRISCILA DE CARVALHO;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;ARAUCÁRIA;03/11/1990;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ENGENHEIRO;N;SUPLENTE;DEFERIDO;100000.0;76171.68;16780.0;0,03%;1791.0
160000621797;DEPUTADO FEDERAL;MANOEL DIAS DA SILVA;1589;MANOEL DA CIC;INAPTO;INDEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;CAMPO ALEGRE DE LOURDES;13/05/1959;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADMINISTRADOR;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;400.0;;0,00%;0.0
160000619621;DEPUTADO FEDERAL;ANA JOCIELE MORAES DA LUZ;3112;ANA LUZ;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;CAMPO MOURÃO;12/02/1982;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;1967.18;;0,01%;750.0
160000625796;DEPUTADO FEDERAL;CLEYTON SERAFIM DOS REIS;5040;CLEYTON REIS;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;RIO DE JANEIRO;09/11/1988;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;NÃO ELEITO;DEFERIDO;;2714.52;2714.52;0,01%;556.0
160000619606;DEPUTADO FEDERAL;IDAIR APARECIDA DO PRADO;1025;IDAIR;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;PINHÃO;29/11/1953;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SEPARADO(A) JUDICIALMENTE;BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;SUPLENTE;DEFERIDO;;6131.05;4000.0;0,00%;146.0
160000621808;DEPUTADO FEDERAL;CARLOS ALBERTO MAIA;6565;MAIA;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;CURITBA;08/04/1968;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;COMERCIANTE;N;SUPLENTE;DEFERIDO;;;;0,01%;815.0
160000623143;DEPUTADO FEDERAL;JOSE CARLOS CAMARGO;4029;ZEZINHO DA RAÇÃO;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;IBIPORÃ;17/12/1962;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);BRANCA;COMERCIANTE;N;SUPLENTE;DEFERIDO;220824.78;15990.0;15990.0;0,09%;5338.0
160000619610;DEPUTADO FEDERAL;LAURENTINO DIAS DE MOURA;1012;LAURO MOURA;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;CURITIBA;28/12/1953;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;94022.73999999999;7915.0;4500.0;0,03%;1604.0
160000619698;DEPUTADO FEDERAL;SEBASTIÃO AFONSO FERREIRA;2345;AFONSO NINJA;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;CURITIBA;11/03/1966;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;POLICIAL CIVIL;N;SUPLENTE;DEFERIDO;955000.0;27361.75;27361.75;0,06%;3512.0
160000623064;DEPUTADO FEDERAL;EDSON LUIS BEUREN;1320;NEQUINHO;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;CRUZ MACHADO;10/11/1977;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO FUNDAMENTAL;N;SUPLENTE;DEFERIDO;110900.0;8882.310000000001;5182.31;0,05%;3080.0
160000621579;DEPUTADO FEDERAL;JOSÉ LOURENÇO GOUVEIA;2817;GOUVEIA PORTUGUES;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;ESCADA;17/03/1957;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PARDA;DIRETOR DE EMPRESAS;N;NÃO ELEITO;DEFERIDO;;1690.0;1690.0;0,00%;71.0
160000629310;DEPUTADO FEDERAL;VALDIR JANUARIO DOS SANTOS ;2803;VALDIR JANUARIO DOS SANTOS ;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;CONGONHINHAS;20/01/1966;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;NÃO ELEITO;DEFERIDO;;;;0,00%;12.0
160000626152;DEPUTADO FEDERAL;IVAN CESAR ROSSONI;1770;IVAN ROSSONI;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;CASCAVEL;18/12/1962;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;5180699.05;93518.76;88588.06;0,31%;17543.0
160000601670;DEPUTADO FEDERAL;SILMARA MONTES;3033;SILMARA MONTES;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;CURITIBA;13/06/1967;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;NÃO ELEITO;DEFERIDO;279267.98;17909.489999999998;16790.61;0,07%;3739.0
160000623019;DEPUTADO FEDERAL;NEVERALDO DA SILVA OLIBONI;1314;NEVERALDO OLIBONI;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;SALTO DO LONTRA;22/10/1970;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;AGRICULTOR;N;SUPLENTE;DEFERIDO;60191.0;62500.93;42770.72;0,10%;5784.0
160000625752;DEPUTADO FEDERAL;LEONARDO LOPES MARTINS;5010;LEONARDO MARTINS;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;CURITIBA;17/02/1983;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;BANCÁRIO E ECONOMIÁRIO;N;NÃO ELEITO;DEFERIDO;399508.33999999997;2714.52;2714.52;0,01%;383.0
160000621785;DEPUTADO FEDERAL;CELIS REGINA DA COSTA SCHNEIDER;1280;CELIS REGINA COSTA SCHNEIDER;INAPTO;RENÚNCIA;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;PARANAGUA;11/12/1955;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PRETA;AGENTE ADMINISTRATIVO;N;;;18000.0;100.0;;;
160000623022;DEPUTADO FEDERAL;RODINEI PRADO DE OLIVEIRA;1336;RODINEI PRADO;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;MARINGÁ;10/02/1970;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;16200.0;15000.0;0,00%;139.0
160000621584;DEPUTADO FEDERAL;ILSON APARECIDO ESTEFANI;2812;GAUCHO TROVADOR;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;CALIFORNIA;10/05/1954;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;AGRICULTOR;N;NÃO ELEITO;PENDENTE DE JULGAMENTO;2625000.0;400.0;;0,00%;233.0
160000621786;DEPUTADO FEDERAL;CRISTIANO DIONÍSIO;1255;PROFESSOR DIONÍSIO;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;PORTO ALEGRE;12/04/1979;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;ADVOGADO;N;SUPLENTE;DEFERIDO;16151.46;17000.0;10504.880000000001;0,10%;5889.0
160000617077;DEPUTADO FEDERAL;EMMANUEL CAETANO LOBO DAMASO DE OLIVEIRA GOMES ALVES FERREIRA;2929;MANUEL LOBO;INAPTO;RENÚNCIA;29;PCO;PARTIDO DA CAUSA OPERÁRIA;PARANAGUA;05/07/1991;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PROFESSOR DE ENSINO MÉDIO;N;;;;;;;
160000610010;DEPUTADO FEDERAL;ROSELI JUSARA SCHMIDT;5433;CABO ROSELI;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;MARECHAL CANDIDO RONDON;19/02/1963;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRANCA;POLICIAL MILITAR;N;NÃO ELEITO;DEFERIDO;228353.98;3800.0;2968.86;0,01%;831.0
160000612813;DEPUTADO FEDERAL;ADALBERTO CARLOS RIGOBELLO;4399;PROFESSOR RIGOBELLO;APTO;DEFERIDO;43;PV;PARTIDO VERDE;CAMBÉ;21/12/1962;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO ESTADUAL;N;SUPLENTE;DEFERIDO;734780.01;77350.0;77311.2;0,09%;5391.0
160000621776;DEPUTADO FEDERAL;VICTOR HUGO NOBLE TEIXEIRA;1525;VICTOR CARTEIRO;INAPTO;RENÚNCIA;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;PORTO ALEGRE;17/02/1962;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;N;;;;400.0;;;
160000623079;DEPUTADO FEDERAL;JOCIANE BUENO DE OLIVEIRA;1350;JOCIANE BUENO;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;CURITIBA;08/08/1978;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;N;SUPLENTE;INDEFERIDO COM RECURSO;;1000.0;;0,02%;1100.0
160000619629;DEPUTADO FEDERAL;PEDRO EVANGELISTA DOS SANTOS;3123;PEDRO RADADE;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;NOVA ESPERANÇA;16/02/1956;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;4383118.0;33352.5;30000.0;0,13%;7359.0
160000625775;DEPUTADO FEDERAL;LUIZ FELIPE BERGMANN;5033;LUIZ FELIPE BERGMANN;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;CAMPINA DAS MISSÕES;04/11/1961;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ADVOGADO;N;NÃO ELEITO;DEFERIDO;360000.0;2714.52;3107.52;0,01%;375.0
160000623160;DEPUTADO FEDERAL;LUIZ CARLOS JORGE HAULY;4515;HAULY;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;CAMBÉ;08/10/1950;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;SUPLENTE;DEFERIDO;1613452.82;1971442.0;2094662.0;0,61%;35133.0
160000621576;DEPUTADO FEDERAL;ELINIANI SOMARIVA;2840;ELINIANI SOMARIVA;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;LARANJEIRA DO SUL;12/07/1973;FEMININO;ENSINO FUNDAMENTAL COMPLETO;DIVORCIADO(A);BRANCA;COMERCIANTE;N;NÃO ELEITO;DEFERIDO;110000.0;1000.0;;0,00%;166.0
160000601664;DEPUTADO FEDERAL;INDIARA BARBOSA CUSTODIO;3009;INDIARA BARBOSA;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;UMUARAMA;09/04/1983;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;CONTADOR;N;NÃO ELEITO;DEFERIDO;243492.08;152823.07;151719.93;0,54%;30957.0
160000621792;DEPUTADO FEDERAL;IONE ALMEIDA MILANI;1269;IONE ALMEIDA MILANI;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;DOURADOS;11/03/1964;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ENGENHEIRO;N;SUPLENTE;DEFERIDO;850000.0;18400.0;10832.41;0,02%;923.0
160000619717;DEPUTADO FEDERAL;REINHOLD STEPHANES JUNIOR;5515;STEPHANES JUNIOR;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;CURITIBA;26/07/1965;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ECONOMISTA;N;SUPLENTE;DEFERIDO;520939.0;1613451.38;1570036.38;0,93%;53522.0
160000621771;DEPUTADO FEDERAL;ANA PAULA DE MARIO SIELSKI;1520;ANINHA DEMARIO;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;PONTA GROSSA;23/01/1986;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;FOTÓGRAFO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;280000.0;105400.0;99953.6;0,01%;599.0
160000619709;DEPUTADO FEDERAL;DENNIS BENAGLIA MUNHOZ;5520;PASTOR DENNIS MUNHOZ;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;SÃO PAULO;15/10/1960;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;PENDENTE DE JULGAMENTO;11504241.33;113164.0;113067.06;0,16%;9329.0
160000623060;DEPUTADO FEDERAL;APARECIDO BIANCHO;1369;BIANCO;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;MARIALVA;26/05/1973;MASCULINO;SUPERIOR INCOMPLETO;DIVORCIADO(A);PARDA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;N;SUPLENTE;DEFERIDO;369300.0;30000.0;30350.0;0,12%;7114.0
160000626162;DEPUTADO FEDERAL;NILSON ROBERTO PESSUTTI FILHO;1788;SOLDADO PESSUTI;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;MARINGA;09/09/1986;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;POLICIAL MILITAR;N;SUPLENTE;INDEFERIDO COM RECURSO;;7000.0;5755.2;0,14%;8230.0
160000621525;DEPUTADO FEDERAL;DANIEL JOSÉ PEREIRA;2825;DANIEL JOSÉ PEREIRA;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;CURITIBA;20/03/1983;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;OUTROS;N;NÃO ELEITO;DEFERIDO;14000.0;550.0;;0,00%;245.0
160000625809;DEPUTADO FEDERAL;LUCIMÉRI COSTA SCHULMAISTER;5025;PROFESSORA MÉRI;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;CURITIBA;26/05/1962;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;NÃO ELEITO;DEFERIDO;30000.0;5984.52;2849.57;0,01%;300.0
160000610008;DEPUTADO FEDERAL;RODRIGO AGUIAR DA SILVA;5440;RODRIGO AGUIAR;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;SANTA HELENA;02/01/1989;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ENGENHEIRO;N;NÃO ELEITO;PENDENTE DE JULGAMENTO;27000.0;5400.0;4691.05;0,01%;697.0
160000619594;DEPUTADO FEDERAL;MARISA LOBO FRANCO FERREIRA ALVES;7070;MARISA LOBO PSICOLOGA CRISTÃ;APTO;DEFERIDO;70;AVANTE;AVANTE;BOTUCATU;09/06/1963;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PSICÓLOGO;N;SUPLENTE;DEFERIDO;22867.65;102928.06;50317.35;0,51%;29032.0
160000612811;DEPUTADO FEDERAL;MARCOS FABIO FERNANDES DE ALMEIDA;4341;MARCOS FABIO FERNANDES;APTO;DEFERIDO;43;PV;PARTIDO VERDE;LONDRINA;21/02/1977;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;13568.2;12700.7;0,01%;335.0
160000621524;DEPUTADO FEDERAL;CLAUDINEI SIDRIN;2838;CLAUDINEI SIDRIN;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;APUCARANA;01/11/1967;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;OUTROS;N;NÃO ELEITO;DEFERIDO;;;;0,01%;439.0
160000623126;DEPUTADO FEDERAL;ALEXANDRE MENEGUSSO;2500;ALEXANDRE MENEGUSSO;APTO;DEFERIDO;25;DEM;DEMOCRATAS;CURITIBA;26/10/1978;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;1551553.75;19444.0;19443.46;0,03%;1693.0
160000612849;DEPUTADO FEDERAL;FRANCISCO LUIS DOS SANTOS;4321;CHICO SANTOS;APTO;DEFERIDO;43;PV;PARTIDO VERDE;CURITIBA;26/07/1969;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ECONOMISTA;N;SUPLENTE;DEFERIDO;271304.71;130013.62;127836.83;0,25%;14198.0
160000621816;DEPUTADO FEDERAL;CAMILA CRISTINA LANES DA SILVA;6522;CAMILA LANES;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;CURITIBA;27/03/1996;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;;;;0,03%;1657.0
160000623137;DEPUTADO FEDERAL;LUANA CHAYENNE RETZLAFF DE FARIA PINTO SUZARTE;1123;LUANA SUZARTE;APTO;DEFERIDO;11;PP;PROGRESSISTAS;CUIABÁ;22/08/1984;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;184166.0;176697.63;0,03%;1965.0
160000625795;DEPUTADO FEDERAL;DOUGLAS WILLIAM GONÇALVES REZENDE;5001;DOUGLAS REZENDE;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;APUCARANA;21/05/1975;MASCULINO;SUPERIOR COMPLETO;SEPARADO(A) JUDICIALMENTE;BRANCA;PROFESSOR DE ENSINO MÉDIO;N;NÃO ELEITO;DEFERIDO;242000.0;3064.52;3062.17;0,02%;877.0
